,product,reviews_number,title,positive,negative,neutral,positive_percent,negative_percent,neutral_percent
1179,B07DM63PRX,222,FIFA 19 - Xbox One,202.0,14.0,6.0,0.9099099099099099,0.06306306306306306,0.02702702702702703
1180,B07DM6YN7G,17,Resident Evil 2 - PlayStation 4,17.0,0.0,0.0,1.0,0.0,0.0
1181,B07DM85L9X,26,FIFA 19 [Codice Digitale incluso nella Confezione] - PC,17.0,8.0,1.0,0.6538461538461539,0.3076923076923077,0.038461538461538464
1182,B07DM88YSL,77,FIFA 19 - Legacy Edition - PlayStation 3,67.0,6.0,4.0,0.8701298701298701,0.07792207792207792,0.05194805194805195
1183,B07DMCFY6P,5,FIFA 19 - [edizione Tedesca],5.0,0.0,0.0,1.0,0.0,0.0
1184,B07DMF4FGK,1,Jump Force - Xbox One,1.0,0.0,0.0,1.0,0.0,0.0
1185,B07DMFRJVK,150,SUPER MARIO PARTY - Nintendo Switch,142.0,2.0,6.0,0.9466666666666667,0.013333333333333334,0.04
1186,B07DMJPV31,980,FIFA 19 - PlayStation 4,851.0,90.0,39.0,0.8683673469387755,0.09183673469387756,0.03979591836734694
1187,B07DMJR9DD,5,"FIFA 19 - Standard Edition - [Xbox One], la copertina puo variare",2.0,3.0,0.0,0.4,0.6,0.0
1188,B07DNP1NBH,4,Starlink - Battle for Atlas Starter Pack,4.0,0.0,0.0,1.0,0.0,0.0
1189,B07DNP1PJB,2,"Ubisoft Starlink Pilot Pack, Nessuna Piattaforma Specifica, Razor",2.0,0.0,0.0,1.0,0.0,0.0
1190,B07DNTR2NQ,1,SEKIRO SHADOWS DIE TWICE - PlayStation 4 [Edizione: Regno Unito],1.0,0.0,0.0,1.0,0.0,0.0
1191,B07DNXSQ6T,5,Jump Force - Xbox One,2.0,3.0,0.0,0.4,0.6,0.0
1192,B07DNZFH2Y,2,"Ubisoft Starlink Weapon Pack, Nessuna Piattaforma Specifica, Shockwave + Gauss",2.0,0.0,0.0,1.0,0.0,0.0
1193,B07DP1N4GT,31,Jump Force - PlayStation 4,20.0,6.0,5.0,0.6451612903225806,0.1935483870967742,0.16129032258064516
1194,B07DPF6NTQ,1,SEKIRO: Shadows Die Twice - PC,1.0,0.0,0.0,1.0,0.0,0.0
1195,B07DPFLL4K,2,SEKIRO: Shadows Die Twice - Xbox One,2.0,0.0,0.0,1.0,0.0,0.0
1196,B07DPHZ4GX,1,"Square Enix Kingdom Hearts III, Xbox One videogioco Basic",1.0,0.0,0.0,1.0,0.0,0.0
1197,B07DPJPWSK,27,SEKIRO: Shadows Die Twice - PlayStation 4,19.0,4.0,4.0,0.7037037037037037,0.14814814814814814,0.14814814814814814
1198,B07DQ963QC,7,REGARDEZ MOI -BONUS TR-,7.0,0.0,0.0,1.0,0.0,0.0
1199,B07DQ99B9R,9,REGARDEZ MOI,9.0,0.0,0.0,1.0,0.0,0.0
1200,B07DV6YH19,57,Starlink Starter Pack  Switch - Nintendo Switch,51.0,4.0,2.0,0.8947368421052632,0.07017543859649122,0.03508771929824561
1201,B07DVVTYK2,7,Leo Da Vinci -  Missione Monna Lisa,5.0,2.0,0.0,0.7142857142857143,0.2857142857142857,0.0
1202,B07DW7ZKVL,77,Just Dance 2019 - Nintendo Switch,67.0,5.0,5.0,0.8701298701298701,0.06493506493506493,0.06493506493506493
1203,B07DW8SYG4,107,Just Dance 2019 - Nintendo Wii,96.0,5.0,6.0,0.897196261682243,0.04672897196261682,0.056074766355140186
1204,B07DW8T3YG,56,Just Dance 2019  - PlayStation 4,52.0,2.0,2.0,0.9285714285714286,0.03571428571428571,0.03571428571428571
1205,B07DX42FRD,29,Devil May Cry 5 - PlayStation 4,29.0,0.0,0.0,1.0,0.0,0.0
1206,B07DXQHGXV,70,WWE 2K19 - PlayStation 4,63.0,4.0,3.0,0.9,0.05714285714285714,0.04285714285714286
1207,B07DXSK51X,14,Slime Rancher - PlayStation 4,12.0,0.0,2.0,0.8571428571428571,0.0,0.14285714285714285
1208,B07DY289X8,3,Fist of the North Star: Lost Paradise,0.0,3.0,0.0,0.0,1.0,0.0
1209,B07DY2M9NW,27,"Gomorra, La Serie - Stagioni 1-3",25.0,1.0,1.0,0.9259259259259259,0.037037037037037035,0.037037037037037035
1210,B07DYBGWQR,8,WWE 2K19,7.0,1.0,0.0,0.875,0.125,0.0
1211,B07DYJS4VP,2,Ossigeno,2.0,0.0,0.0,1.0,0.0,0.0
1212,B07F2BQGG5,57,"Game Controller per Xbox ONE,Wired Game Controller Gamepad Controller Gamepad Cablato USB, Joystick, Joypad con Cavo USB Compatibile per Microsoft Xbox & XBOX ONE, PC Windows 7/8/10",36.0,12.0,9.0,0.631578947368421,0.21052631578947367,0.15789473684210525
1213,B07F6Q99JF,13,Avengers Trilogia,12.0,1.0,0.0,0.9230769230769231,0.07692307692307693,0.0
1214,B07F9CTVVC,2,Littlebigplanet 3 (Ps Hits) - Classics - PlayStation 4,2.0,0.0,0.0,1.0,0.0,0.0
1215,B07FB3NW5R,8,Rayman Legend - Hits - PlayStation 4,8.0,0.0,0.0,1.0,0.0,0.0
1216,B07FD4H9LM,2,Ubisoft Starlink Mount Co-op Pack Nintendo Switch,0.0,2.0,0.0,0.0,1.0,0.0
1217,B07FD4HFPF,2,Ubisoft Starlink Mount Co-Op Pack Xbox One,2.0,0.0,0.0,1.0,0.0,0.0
1218,B07FD7NSFV,4,Ubisoft Starlink Mount Co-Op Pack - PlayStation 4,4.0,0.0,0.0,1.0,0.0,0.0
1219,B07FFDV1K4,64,The Last Of Us Remastered (Ps Hits) - Classics - PlayStation 4,59.0,2.0,3.0,0.921875,0.03125,0.046875
1220,B07FFFB8ZN,43,Uncharted 4: Fine Di Un Ladro (Ps Hits) - Classics - PlayStation 4,41.0,1.0,1.0,0.9534883720930233,0.023255813953488372,0.023255813953488372
1221,B07FG5J5N3,49,"Gomorra, La Serie - Stagione 3",46.0,3.0,0.0,0.9387755102040817,0.061224489795918366,0.0
1222,B07FGCX8BS,35,Sweetener,26.0,7.0,2.0,0.7428571428571429,0.2,0.05714285714285714
1223,B07FLG9Z17,15,The Division 2 - PlayStation 4,14.0,1.0,0.0,0.9333333333333333,0.06666666666666667,0.0
1224,B07FQCQT5N,4,Apriti Sesamo (180 Gr. Rimasterizzato),3.0,0.0,1.0,0.75,0.0,0.25
1225,B07FRZP32N,1,Mortal Kombat X - Collector's Limited Edition Ps4,0.0,1.0,0.0,0.0,1.0,0.0
1226,B07FSL721G,247,Assassin's Creed Odyssey - Limited [Esclusiva Amazon]- PlayStation 4,222.0,13.0,12.0,0.8987854251012146,0.05263157894736842,0.048582995951417005
1227,B07FSR93MQ,4,Hori Joy-Con D-Pad (Versione Mario) - Nintendo Switch,1.0,1.0,2.0,0.25,0.25,0.5
1228,B07FSRBMW2,72,Call of Duty: Black Ops IIII - PlayStation 4,57.0,12.0,3.0,0.7916666666666666,0.16666666666666666,0.041666666666666664
1229,B07FST5QDS,9,Aura,7.0,1.0,1.0,0.7777777777777778,0.1111111111111111,0.1111111111111111
1230,B07FSVHS8Q,94,Assassin's Creed Odyssey - Limited [Esclusiva Amazon]- Xbox One,88.0,3.0,3.0,0.9361702127659575,0.031914893617021274,0.031914893617021274
1231,B07FSWS46Q,14,XBOX ONE S 1TB + 2 Controller,14.0,0.0,0.0,1.0,0.0,0.0
1232,B07FWBXBLS,83,Crash Bandicoot N.Sane Trilogy + 2 Livelli Bonus - PlayStation 4,80.0,1.0,2.0,0.963855421686747,0.012048192771084338,0.024096385542168676
1233,B07FYQR5QQ,10,Astroworld,9.0,1.0,0.0,0.9,0.1,0.0
1234,B07G1PFRDV,16,La terra di Dio,15.0,1.0,0.0,0.9375,0.0625,0.0
1235,B07G2HSKGM,28,Xbox One X 1TB + Forza Horizon 4 + 14gg Xbox Live Gold + 1 Mese Gamepass [Bundle],27.0,0.0,1.0,0.9642857142857143,0.0,0.03571428571428571
1236,B07G2J342G,61,Xbox One S 1TB + Forza Horizon 4 + 14gg Xbox Live Gold + 1 Mese Gamepass [Bundle],53.0,6.0,2.0,0.8688524590163934,0.09836065573770492,0.03278688524590164
1237,B07G4PW8LX,28,Ant-Man And The Wasp (Blu-Ray),25.0,1.0,2.0,0.8928571428571429,0.03571428571428571,0.07142857142857142
1238,B07G4RBSPN,7,Conjuring Collection,7.0,0.0,0.0,1.0,0.0,0.0
1239,B07G4S23FV,62,Hotel Transylvania 3: Una Vacanza Mostruosa,61.0,0.0,1.0,0.9838709677419355,0.0,0.016129032258064516
1240,B07G4XR8CZ,21,Mission: Impossible - Fallout,20.0,1.0,0.0,0.9523809523809523,0.047619047619047616,0.0
1241,B07G7KZ4PM,12,Sinatra,11.0,1.0,0.0,0.9166666666666666,0.08333333333333333,0.0
1242,B07G84DFX3,3,Racchette da Tennis per Nintendo Switch Cheerforu Racchette da Tennis per Nintendo Switch Joy-Con Controller Nintendo Switch Mario Tennis Aces Racchette( Pacco di 2，Rosso e Blu ),2.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0
1243,B07G8X45KW,13,Trench,13.0,0.0,0.0,1.0,0.0,0.0
1244,B07G9JKWNV,8,Just Dance 2019 - Dance Band - JoyCon Nintendo Switch Controller Polsino - Cinturino elastico regolabile con spazio per Joy-Cons a sinistra o a destra,5.0,1.0,2.0,0.625,0.125,0.25
1245,B07G9XF8XV,1,"Just Dance 2019 - Kit personalizzato - Custodie in silicone di protezione per JoyCon, guscio morbido antiscivolo con accessori di precisione (Thumb grip Caps)  per Nintendo Switch Joy-Con controller",1.0,0.0,0.0,1.0,0.0,0.0
1246,B07GRJGYRD,14,Down The Road Wherever,12.0,0.0,2.0,0.8571428571428571,0.0,0.14285714285714285
1247,B07GRLPXPB,131,Star Is Born / Soundtrack,123.0,4.0,4.0,0.9389312977099237,0.030534351145038167,0.030534351145038167
1248,B07GRLPXZZ,15,Playstation 4 Slim F chassis 1Tb + FIFA 19,12.0,2.0,1.0,0.8,0.13333333333333333,0.06666666666666667
1249,B07GW2N5LB,123,BOHEMIAN RHAPSODY,116.0,6.0,1.0,0.943089430894309,0.04878048780487805,0.008130081300813009
1250,B07GW2PHLL,64,10,59.0,4.0,1.0,0.921875,0.0625,0.015625
1251,B07GW7NXFH,5,YOUNG&DANGEROUS,4.0,1.0,0.0,0.8,0.2,0.0
1252,B07GWWM985,31,Pro Evolution Soccer 2019 - PlayStation 4 [Edizione: Regno Unito],31.0,0.0,0.0,1.0,0.0,0.0
1253,B07GWY6V9F,36,Hotel Transylvania Collection 1-3,35.0,1.0,0.0,0.9722222222222222,0.027777777777777776,0.0
1254,B07GX5PZ5L,37,Fist of the North Star: Lost Paradise - Kenshiro [Day One Edition] - Playstation 4,29.0,5.0,3.0,0.7837837837837838,0.13513513513513514,0.08108108108108109
1255,B07GX5Q2BW,50,Love,44.0,2.0,4.0,0.88,0.04,0.08
1256,B07GY2RTRS,20,Nintendo Switch: PRO Controller - Super Smash Bros Ultimate Edition - Limited,17.0,1.0,2.0,0.85,0.05,0.1
1257,B07H2DHQCR,34,Mamma Mia! Ci Risiamo,33.0,1.0,0.0,0.9705882352941176,0.029411764705882353,0.0
1258,B07H2DT3RW,34,Dragon Trainer Collection 1-2,34.0,0.0,0.0,1.0,0.0,0.0
1259,B07H2DVRG2,20,Shrek Collection 1-4,17.0,3.0,0.0,0.85,0.15,0.0
1260,B07H2GBPBC,25,Madagascar Collection 1-3,25.0,0.0,0.0,1.0,0.0,0.0
1261,B07H2GBPBZ,4,Spirit: Avventure in Libertà,4.0,0.0,0.0,1.0,0.0,0.0
1262,B07H3VY42C,5,La Terra di Mezzo: L'Ombra della Guerra - Definitive Edition - PlayStation 4,4.0,0.0,1.0,0.8,0.0,0.2
1263,B07H434QQL,4,Rocket League - Ultimate Edition - PlayStation 4,4.0,0.0,0.0,1.0,0.0,0.0
1264,B07H57DNVV,46,Anthem Of The Peaceful Army,43.0,1.0,2.0,0.9347826086956522,0.021739130434782608,0.043478260869565216
1265,B07H5KPCV1,2,Marvel's Spider-Man Special Edition ps4,2.0,0.0,0.0,1.0,0.0,0.0
1266,B07H5Q21HC,114,VITA CE N'E -DELUXE-,109.0,3.0,2.0,0.956140350877193,0.02631578947368421,0.017543859649122806
1267,B07H7VM2H7,9,Ken il Guerriero-La Leggenda di Hokuto,7.0,1.0,1.0,0.7777777777777778,0.1111111111111111,0.1111111111111111
1268,B07H7XPLWB,5,Trap Lovers,3.0,1.0,1.0,0.6,0.2,0.2
1269,B07H9WWV4Y,43,"Nintendo Switch Pikachu & Eevee Edition + Pokémon: Let’s Go, Pikachu! + Poké Ball Plus",42.0,1.0,0.0,0.9767441860465116,0.023255813953488372,0.0
1270,B07HBT5FXF,10,Playlist-Coloured,10.0,0.0,0.0,1.0,0.0,0.0
1271,B07HGBNWTY,23,"PS4 - 500 GB F Chassis, Black",21.0,1.0,1.0,0.9130434782608695,0.043478260869565216,0.043478260869565216
1272,B07HGBXQF8,29,Gli Incredibili 2,21.0,7.0,1.0,0.7241379310344828,0.2413793103448276,0.034482758620689655
1273,B07HGKPGF6,10,NBA 2K PlayGround 2 ITA - PlayStation 4,10.0,0.0,0.0,1.0,0.0,0.0
1274,B07HGNRBS7,11,M2o -  La Storia Della Dance Vol. 2,10.0,1.0,0.0,0.9090909090909091,0.09090909090909091,0.0
1275,B07HHJQ1D5,94,Sony Playstation Classic - Console + 2 Controller,48.0,27.0,19.0,0.5106382978723404,0.2872340425531915,0.20212765957446807
1276,B07HHPX4N1,3,"PlayStation 4 Slim 500GB F Chassis, Jet Black + 2° Dualshock 4 [Edizione: EU]",3.0,0.0,0.0,1.0,0.0,0.0
1277,B07HM3KKGW,20,Captain America Trilogia,17.0,1.0,2.0,0.85,0.05,0.1
1278,B07HM3VR8D,13,Iron Man Trilogia,13.0,0.0,0.0,1.0,0.0,0.0
1279,B07HMDVFYC,33,"Grey's Anatomy, Vol. 14",33.0,0.0,0.0,1.0,0.0,0.0
1280,B07HMFM2SY,24,Avengers Trilogia,22.0,2.0,0.0,0.9166666666666666,0.08333333333333333,0.0
1281,B07HMFQMN4,14,Thor Trilogia,14.0,0.0,0.0,1.0,0.0,0.0
1282,B07HMK3PHD,6,Resident Evil 2 - Steelbook - [Enthält kein Spiel] [Edizione: Germania],5.0,0.0,1.0,0.8333333333333334,0.0,0.16666666666666666
1283,B07HNFRZST,36,Le coordinate della felicità,34.0,1.0,1.0,0.9444444444444444,0.027777777777777776,0.027777777777777776
1284,B07HP47NP6,4,The Prophet Speaks,3.0,0.0,1.0,0.75,0.0,0.25
1285,B07HP97JGQ,1,SKIN PS4 SLIM CR7 JUVENTUS STYLE,1.0,0.0,0.0,1.0,0.0,0.0
1286,B07HQ1BWTH,16,Supereroe,14.0,1.0,1.0,0.875,0.0625,0.0625
1287,B07HR6X8MN,72,Diari Aperti,69.0,3.0,0.0,0.9583333333333334,0.041666666666666664,0.0
1288,B07HS82CLN,10,The Equalizer 2: Senza Perdono,8.0,1.0,1.0,0.8,0.1,0.1
1289,B07HS9XP71,4,Ken il Guerriero- Vol.3,3.0,1.0,0.0,0.75,0.25,0.0
1290,B07HSCPGG4,8,"Ken il Guerriero, Vol. 4",7.0,1.0,0.0,0.875,0.125,0.0
1291,B07HSJWBX4,10,The Number Of The Beast [2015,8.0,2.0,0.0,0.8,0.2,0.0
1292,B07HSLVBTT,160,Il Ballo Della Vita,154.0,0.0,6.0,0.9625,0.0,0.0375
1293,B07HSR2KZ8,5,Atlantic Records 1960s Collection,5.0,0.0,0.0,1.0,0.0,0.0
1294,B07HTDXTH8,3,Kirby E La Nuova Stoffa Dell'Eroe - Nintendo 3DS,3.0,0.0,0.0,1.0,0.0,0.0
1295,B07HTMYH43,69,New Super Mario Bros. U Deluxe - Nintendo Switch,66.0,2.0,1.0,0.9565217391304348,0.028985507246376812,0.014492753623188406
1296,B07HTQR338,3,Dragon Ball Xenoverse + Dragon Ball Xenoverse 2 (Compilation 2 Discs) - PlayStation 4,3.0,0.0,0.0,1.0,0.0,0.0
1297,B07HXFRYFH,32,Venom,29.0,0.0,3.0,0.90625,0.0,0.09375
1298,B07HXGSYLB,24,Venom,18.0,2.0,4.0,0.75,0.08333333333333333,0.16666666666666666
1299,B07HXHBHPW,15,Venom,14.0,1.0,0.0,0.9333333333333333,0.06666666666666667,0.0
1300,B07HYCNNFF,4,Blackkklansman,4.0,0.0,0.0,1.0,0.0,0.0
1301,B07J1XZJQR,16,Xbox One S 1TB Minecraft Creators Pack + 1M GamePass [Bundle],14.0,2.0,0.0,0.875,0.125,0.0
1302,B07J2K2JFM,41,Origins,36.0,1.0,4.0,0.8780487804878049,0.024390243902439025,0.0975609756097561
1303,B07J2KVXY3,1,Square Enix - Kingdom Hearts: The Story So Far - PS4 (1 GAMES),1.0,0.0,0.0,1.0,0.0,0.0
1304,B07J33MNF9,8,Live in Caracalla - 50 years of Azzurro,7.0,1.0,0.0,0.875,0.125,0.0
1305,B07J33Q4YR,20,Fortnite: Pacchetto Zero Assoluto - Nintendo Switch  [Codice digitale nella confezione],10.0,9.0,1.0,0.5,0.45,0.05
1306,B07J34NSZJ,27,Playlist-cd,26.0,1.0,0.0,0.9629629629629629,0.037037037037037035,0.0
1307,B07J35G62T,98,Pop Heart,69.0,21.0,8.0,0.7040816326530612,0.21428571428571427,0.08163265306122448
1308,B07J5MWNP8,8,Hori Joy-Con D-Pad (Versione Pikachu) - Nintendo Switch,6.0,1.0,1.0,0.75,0.125,0.125
1309,B07JBGVJW2,21,The Nun,19.0,2.0,0.0,0.9047619047619048,0.09523809523809523,0.0
1310,B07JBTKVVF,6,DiRT Rally 2.0 - Day-one Edition - PlayStation 4,2.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
1311,B07JJ6HQDS,2,PS4 1TB F Chassis Black + DS4V2,2.0,0.0,0.0,1.0,0.0,0.0
1312,B07JN6Q2FL,72,PlayStation 4 PRO Gamma Chassis + PS Live Card 20€ [Esclusiva Amazon.it],68.0,3.0,1.0,0.9444444444444444,0.041666666666666664,0.013888888888888888
1313,B07JP5M838,3,Thrustmaster T-Flight Hotas 4 - Ace Combat 7 Edition - PS4,3.0,0.0,0.0,1.0,0.0,0.0
1314,B07JPGZ8WY,3,SKIN PS4 SLIM JUVENTUS CRISTIANO RONALDO CR7,3.0,0.0,0.0,1.0,0.0,0.0
1315,B07JPJ3JF6,25,A Star Is Born,24.0,1.0,0.0,0.96,0.04,0.0
1316,B07JQ7DKB4,87,A Star Is Born,80.0,6.0,1.0,0.9195402298850575,0.06896551724137931,0.011494252873563218
1317,B07JRCBM1Q,5,F1 2018 Standard Xbox One,5.0,0.0,0.0,1.0,0.0,0.0
1318,B07JYHV373,21,Uncharted Collection - Classics - Playstation 4,19.0,1.0,1.0,0.9047619047619048,0.047619047619047616,0.047619047619047616
1319,B07JYZ41XH,17,Lo Schiaccianoci e i 4 regni,15.0,1.0,1.0,0.8823529411764706,0.058823529411764705,0.058823529411764705
1320,B07K147LK8,49,L'Infinito,45.0,2.0,2.0,0.9183673469387755,0.04081632653061224,0.04081632653061224
1321,B07K14LYYZ,84,Atlantico,77.0,6.0,1.0,0.9166666666666666,0.07142857142857142,0.011904761904761904
1322,B07K17N3NF,29,PlayStation 4 - Guscio Controller Kit Juventus 2.0,29.0,0.0,0.0,1.0,0.0,0.0
1323,B07K1QPQ2J,9,ROCKSTAR (POPSTAR ED.),6.0,2.0,1.0,0.6666666666666666,0.2222222222222222,0.1111111111111111
1324,B07K4F45C4,3,The Predator (DVD),2.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333
1325,B07K4FFG4N,17,The Predator (Blu-Ray),11.0,5.0,1.0,0.6470588235294118,0.29411764705882354,0.058823529411764705
1326,B07K4X3NWR,1,Bohemian Rhapsody,1.0,0.0,0.0,1.0,0.0,0.0
1327,B07K87KN41,15,Gran Turismo Sport - PlayStation 4 (Ps4) - Lingua italiana,13.0,2.0,0.0,0.8666666666666667,0.13333333333333333,0.0
1328,B07K9925L5,69,Paradiso (Lucio Battisti Songb,65.0,2.0,2.0,0.9420289855072463,0.028985507246376812,0.028985507246376812
1329,B07KB7MWP6,8,First Man: Il Primo Uomo,5.0,2.0,1.0,0.625,0.25,0.125
1330,B07KBCFL5M,12,Notti Brave (After) t.Notti Brave+Notti Brave After Pop Up),11.0,0.0,1.0,0.9166666666666666,0.0,0.08333333333333333
1331,B07KBLNZB1,1,PlayStation 4 (PS4) - Consola 500 Gb + 2 Mandos Dual Shock 4 (Edición Exclusiva Amazon)  - nuevo chasis F [Edizione: Spagna],1.0,0.0,0.0,1.0,0.0,0.0
1332,B07KCP8PPL,4,Still on My Mind,4.0,0.0,0.0,1.0,0.0,0.0
1333,B07KCR58CR,14,Punk,13.0,0.0,1.0,0.9285714285714286,0.0,0.07142857142857142
1334,B07KCRZ9TH,2,Devil May Cry 5 - Special Lenticular Edition - Xbox One [Esclusiva Amazon.it],1.0,0.0,1.0,0.5,0.0,0.5
1335,B07KCTSWLG,41,Devil May Cry 5 - Special Lenticular Edition - PlayStation 4 [Esclusiva Amazon.it],41.0,0.0,0.0,1.0,0.0,0.0
1336,B07KHDZRLT,11,20 Deluxe Edition,6.0,5.0,0.0,0.5454545454545454,0.45454545454545453,0.0
1337,B07KHN91TH,8,20 Deluxe Edition [Cd + Ciondolo + Bandana] (Esclusiva Amazon.it),5.0,1.0,2.0,0.625,0.125,0.25
1338,B07KKTQS8X,15,Animali Fantastici - I Crimini di Grindelwald,13.0,1.0,1.0,0.8666666666666667,0.06666666666666667,0.06666666666666667
1339,B07KKVLBVF,4,Animali Fantastici - I Crimini di Grindelwald,4.0,0.0,0.0,1.0,0.0,0.0
1340,B07KM16VL6,3,Top Hits 2019,3.0,0.0,0.0,1.0,0.0,0.0
1341,B07KPKPQRV,3,Il Grinch,3.0,0.0,0.0,1.0,0.0,0.0
1342,B07KQMH23Z,31,Animali Fantastici - I Crimini di Grindelwald,18.0,12.0,1.0,0.5806451612903226,0.3870967741935484,0.03225806451612903
1343,B07KS8SBJN,4,Zappa In New York,4.0,0.0,0.0,1.0,0.0,0.0
1344,B07KTKCZRD,16,Playstation 4 - PS VR Mk4 + Camera + Gioco VR Worlds (Voucher) - Bundle Fisico,14.0,2.0,0.0,0.875,0.125,0.0
1345,B07KWHHFJ9,23,Paranoia Airlines,13.0,9.0,1.0,0.5652173913043478,0.391304347826087,0.043478260869565216
1346,B07KZ4CKKS,2,The Lego Movie 2 Videogame - PlayStation 4,2.0,0.0,0.0,1.0,0.0,0.0
1347,B07KZ4H9DY,6,Moonglow (Digibook),6.0,0.0,0.0,1.0,0.0,0.0
1348,B07KZ4MK95,5,The eights mountain - Digipak,4.0,0.0,1.0,0.8,0.0,0.2
1349,B07KZ4Q6H1,8,Il Mistero Della Casa Del Tempo,8.0,0.0,0.0,1.0,0.0,0.0
1350,B07KZ4TFX2,4,Midnite,4.0,0.0,0.0,1.0,0.0,0.0
1351,B07KZ94T5F,1,F1 2018 Standard PlayStation 4,1.0,0.0,0.0,1.0,0.0,0.0
1352,B07KZBRYNC,21,Hellvisback,20.0,0.0,1.0,0.9523809523809523,0.0,0.047619047619047616
1353,B07KZK9YDN,2,Hot Parade Dance Winter 2019,1.0,0.0,1.0,0.5,0.0,0.5
1354,B07KZKCFR5,28,Distance Over Time,25.0,0.0,3.0,0.8928571428571429,0.0,0.10714285714285714
1355,B07KZKK6HN,1,Free Solo [Edizione: Regno Unito],0.0,0.0,1.0,0.0,0.0,1.0
1356,B07L36QWN7,12,Red Dead Redemption 2 + Steelbook da Collezione - Bundle Limited - Xbox One,12.0,0.0,0.0,1.0,0.0,0.0
1357,B07L387LVN,76,Bohemian Rhapsody (DVD),71.0,4.0,1.0,0.9342105263157895,0.05263157894736842,0.013157894736842105
1358,B07L38GN7J,17,Bohemian Rhapsody (Blu-Ray),14.0,1.0,2.0,0.8235294117647058,0.058823529411764705,0.11764705882352941
1359,B07L3G9RFH,62,Red Dead Redemption 2 + Steelbook da Collezione - Bundle Limited - PlayStation 4,58.0,2.0,2.0,0.9354838709677419,0.03225806451612903,0.03225806451612903
1360,B07L3K91JR,34,Bohemian Rhapsody,30.0,4.0,0.0,0.8823529411764706,0.11764705882352941,0.0
1361,B07L3MVQ45,7,Amiibo Piranha Plant - Bundle - Nintendo Switch,7.0,0.0,0.0,1.0,0.0,0.0
1362,B07L41WJVM,5,F1 2018 - Playstation 4 (Ps4) - Lingua italiana,5.0,0.0,0.0,1.0,0.0,0.0
1363,B07L56C4NZ,8,Keyixing PS4 Dual Controller USB Docking Station con indicatore LED per PS4 / PS4 Pro / PS4 Slim,6.0,1.0,1.0,0.75,0.125,0.125
1364,B07L8X9MRP,17,Far Cry New Dawn - Limited Edition [Esclusiva Amazon] - PlayStation 4,12.0,1.0,4.0,0.7058823529411765,0.058823529411764705,0.23529411764705882
1365,B07LB7QDD2,1,NieR: Automata Game of the YoRHa Edition - PlayStation 4 [Edizione: Regno Unito],0.0,1.0,0.0,0.0,1.0,0.0
1366,B07LBF6MFC,35,NOI SIAMO AFTERHOURS,35.0,0.0,0.0,1.0,0.0,0.0
1367,B07LBY1X7W,4,Bumblebee,4.0,0.0,0.0,1.0,0.0,0.0
1368,B07LC33X5W,2,Spider-Man: Un Nuovo Universo - Steelbook Esclusivo Spiderverse,1.0,1.0,0.0,0.5,0.5,0.0
1369,B07LC4D7BF,3,Macchine Mortali,2.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333
1370,B07LC4D7BG,1,Macchine Mortali,1.0,0.0,0.0,1.0,0.0,0.0
1371,B07LC66WYW,3,Macchine Mortali,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0
1372,B07LC6RQGV,2,Spider-Man: Un Nuovo Universo,2.0,0.0,0.0,1.0,0.0,0.0
1373,B07LC7NPKR,3,Ralph Spacca Internet,3.0,0.0,0.0,1.0,0.0,0.0
1374,B07LC87STN,1,Spider-Man: Un Nuovo Universo - Steelbook Premium con Magnete,1.0,0.0,0.0,1.0,0.0,0.0
1375,B07LCB2ZCR,5,mary poppins il ritorno,3.0,2.0,0.0,0.6,0.4,0.0
1376,B07LFGNTT5,5,"Il Trono di Spade, Stagione 7 - Robert Ball Limited Edition (Blu-Ray)",5.0,0.0,0.0,1.0,0.0,0.0
1377,B07LFS2JK6,2,Hori Flight Stick Hotas Ace Combat 7 - PlayStation 4,0.0,1.0,1.0,0.0,0.5,0.5
1378,B07LFWPJ3B,51,"Il viaggio, il sacrificio, la felicità",49.0,1.0,1.0,0.9607843137254902,0.0196078431372549,0.0196078431372549
1379,B07LGM7396,11,STANZA SINGOLA,11.0,0.0,0.0,1.0,0.0,0.0
1380,B07LGM79MJ,1,STANZA SINGOLA,1.0,0.0,0.0,1.0,0.0,0.0
1381,B07M5GXR75,10,Bohemian Rhapsody (4K Ultra HD + Blu-Ray),8.0,1.0,1.0,0.8,0.1,0.1
1382,B07M7KNVLV,3,Dark Souls Trilogy - PlayStation 4,1.0,0.0,2.0,0.3333333333333333,0.0,0.6666666666666666
1383,B07M8CV9L2,6,Aquaman (Blu-Ray),3.0,3.0,0.0,0.5,0.5,0.0
1384,B07M97VHDY,10,Animali Fantastici - I Crimini di Grindelwald,6.0,1.0,3.0,0.6,0.1,0.3
1385,B07MBHR49M,2,Guy,2.0,0.0,0.0,1.0,0.0,0.0
1386,B07MCD9BPD,1,Annientamento,1.0,0.0,0.0,1.0,0.0,0.0
1387,B07MG12T8G,2,Empath,2.0,0.0,0.0,1.0,0.0,0.0
1388,B07MH5ZQS4,3,Robin Hood - L'Origine Della Leggenda,2.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333
